text,Label
apa cara tiap orang atau warga indo dalam hadap konflik israel palestine yang sudah langsung lama mari kita hormat tanpa harus caci tiap orang punya cara sendiri jika tidak suka dengan cara lebih baik diam saja dan mari kita doa untuk palestina,1
bawa bawa isu sektarian dan agama dalam konflik palestina israel tidak akan selesai masalah yang ada bahkan kayak tambah bensin ke api yang kobar,0
biasa kadrun jual nama rakyat palestina sebentar ujung ujung donasi pula negara lain konflik banyak bicara kadrun treak negara sendiri konflik poso kkb banyak bicara kadrun diem,2
tidak ada informasi yang netral bahkan balut manis agama jadi informasi itu seperti isu bohong yang halal konflik israel dan palestina tidak kait agama perintah minta edukasi masyarakat klik untuk baca,2
yahudi pesek adalah hancur adab di muka bumi maka keluarga bumi harus lawan dan serang,2
selamat pagi dunia wishlist hari ini moga cepat jadi gencat senjata antara hamas dan israel perang itu sengsara,1
seteru hamas dan israel baik jangan bawa palestina,1
merdeka palestina sudah di aku di pbb jadi kalau lihat dari beberapa artikel tentang palestina dan israel ini saya lihat perang di tahan untuk cari uang bagi hamas dan jual beli antar senjata antar negara israel juga banjir order iron dome nya,1
indonesia sampai habis energi bahkan kerah seluruh kuat pun tidak akan ubah ada di palestina dan israel karena sama hal lawan takdir apa lagi kait dengan agama karena soal bukan palestina vs israel tapi hamas adalah dalang dari itu semua,0
kondisi aktual sekarang adalah solusi dua negara palestina dan israel yang dukung faksi fatah dengan yerusalem timur bagai ibukota negara palestina sedang hamas hanya terima solusi satu negara karena hamas dapat ada negeri zionist israel adalah,1
kalau bahas hamas dan israel tidak akan selesai dua sama orang itu,2
aku pribadi sudah tidak lihat agama dan iman siapa yang jadi korban kejam teroris memang harus lebih di perhati oleh perintah masalah intoleransi dan terorisme sini jauh lebih urgent daripada masalah hamas dan israel,1
dari konflik palestina dan israel saya erti pbb lama ini tidak fungsi kerja nya hanya rapat saja,2
manfaat untuk konflik palestina hari ini padahal konflik sebut murni perang negara antara palestina dan israel yaitu israel rebut tanah milik palestina sedang israel klaim tanah palestina adalah tanah milik mereka yang janji tuhan,0
turut kita apa yang jadi antara palestina dan israel bukan konflik konflik jadi apabila dua belah pihak milik power yang sama sedang saat ini israel milik pasu dan senjata yang limpah tentu juga dapat dukung dari amerika serikat,0
ada orang yang bilang seteru palestina dan israel bukan urus kita tolong bilang ke yang bicara itu besok tidak perlu kirim lagi pasu damai ke pbb karena konflik di luar negeri bukan urus kita,2
saya tidak berani bicara tentang sejarah israel dan palestin karena saya tidak milik ilmu tentang itu yang jelas sekarang kita minta pbb untuk hadir sana agar perang bisa reda hamas dan israel sama sama keras dan tidak satu yang mau kalah,1
maksud kamu apa konflik di palestina dan israel bukan soal agama tapi soal manusia jadi klu kmu nga mau peduli iya diam saja nga perlu sok sok tahu kamu,0
jenderal purn am hendropriyono nyata konflik palestina dan israel bukan urus indonesia lain urus mereka bangsa arab dan yahudi,0
kita tidak tahu pasti yang jadi di sana antara hamas dan israel ada baik sikap indonesia bukan bela salah satu tetapi lebih ke tengah sama negara lain untuk kira dorong mereka untuk damai dan cari jalan keluar sikap bela salah tidak selesai masalah,1
benar palestina dan israel itu tidak ada masalah boss yang biadab itu hamas mrk sengaja pancing agar dapat kucur dana international dan juga kemrn beli senjata mrk di tangkap sama patroli amerika ini yang buat hamas berang,0
dan saya orang yang tuju kalau palestina dan israel di masuk ke organisasi eropa karena kalau masuk organisasi timteng kaya oki pasti konflik agama makin kenceng lord rangga ini jenius,2
ayo bela krisis manusia di konflik palestina israel nya cukup pakai donasi manusia untuk para korban dan doa agar krisis manusia ini cepat selesai dan damai bisa hadir di antara palestina dan israel,1
hati hati sikap konflik palestina dan israel harus arif dan bijaksana karena palestina punya peran dalam aku indonesia merdeka dan sesuai buka uud ri tahun bahwa indonesia komitmen jajah di atas dunia harus hapus,1
gubernur terlalu pintar palestina israel itu konflik wilayah tidak perlu bawa ke dalam negara indonesia bisa pecah antara dukung palestina dan israel woy tolong henti bodoh ini,0
coba cek di tiktok facebook ig twitter dan lain lain banyak sekali loh yang hina israel tanya kenapa mereka kok tangkap juga ayo main logika ngomong ngomong ini perang antar hamas dan israel bukan palestina ini rebut wilayah bukan agama,0
bagaimana cara mereka rasa hamas itu bela palestina bagai korban semata dan israel ada laku satu benci israel tapi puja arab saudi sampai lupa yen standar ganda begitu sudah tidak mempan memang harus bilang bodoh saja,0
semua cuma propaganda yang bela palestina cuma cari donasi yang bela israel tidak punya empati konflik palestina dan israel memang sengaja ada niat baik dua belah pihak dan sekutu nya tuk akhir konflik rakyat yang derita pimpin nya sejahtera,2
pak tolong bebas anak sekolah yang di penjara karena hina palestina jangan diam saja ada tidak adil yang sangat buat rakyat kecil zalim oleh laku polri,1
maaf kalau tidak tuju tapi turut aku itu sanksi sosial yang mereka dapat karena buat nya karena konflik antara palestina dan israel sudah bukan nyangkut agama lagi itu sudah masalah manusia,1
aksi indonesia untuk palestina moga pak hendropriyono tahu sejarah ini bahwa konflik palestina dan israel sudah jadi urus kita sejak dulu,1
pbb jangan tutup dong konflik palestina dan israel bukan soal agama tetapi,2
kalau mau tahu ajar dulu sejarah adab islam cari bagi awal mulai konflik antara palestina dan israel itu jadi alas kenapa banyak yang bela atas nama agama tahu kan bom masjidil aqso tanah suci telah mek dan madinah jadi masih ada relevansi,1
sebentar lagi juga kelar thu hamas berat boss perang lawan israel apalagi cuma sendiri yang ada makin banyak korban rakyat sipil sama kepala batu sedang apa di urus palestina dan israel harus lihat nenek moyang bahwa sungguh mereka itu saudara,0
tidak akan selesai konflik negara trsbut dengan cara apa indonesia susah payah bantu palestina tidak akn redam konflik sebut tidak ada pengaruh dukung indonesia ke palestina bagi israel buang waktu saja indonesia sibuk ngurusin palestina,2
sengaconya lord rangga statement tentang konflik palestina israel masuk akal mereka harus runding damai lalu masuk uni eropa karena kalau masuk timur tgh pasti negara jazirah arab mau,0
kasihan palestine yang perang hamas dan israel kenapa yang di singgung palestine hamas itu teroris memang nya presiden lupa iya kalau dia sendiri benci teroris,0
perintah harus turut hadir atas isu yang kembang di masyarakat indonesia tentang konflik yang jadi antara israel dan palestina cara ilmiah dan prinsip internasional,1
nanti kalau rudal sudah habis baru deh minta gencat senjata begitu negeri khayangan dan banyak oknum yang nikmat hasil donasi yang jual derita saudara hidup ustad harley davidson,2
bebas palestina,1
korban bodoh bahwa konflik politik israel palestina jadi olah konflik agama,0
gencat senjata adalah syarat untuk tidak acau al aqsa dan tidak serang kawasan sheikh jarrah dan ia hanya gencat senjata yang rapuh dan sementara sumber gaza,1
ayo dukung perintah bantu palestin supaya jadi negara yang merdeka bukan dengan donasi karena itu hanya manja sebab warga negara sendiri masih butuh perhati timpang begini kurang lebih seperti di dan negara konflik lain,1
iya allah iya mari iya qayyum menang dan bebas gaza al aqsa palestina allahu akbar,1
anda panjat sosial kita bagai manusia pasti akan bantu palestina yang tindas dengan alas manusia tapi buat gank anda ini momen yang pas untuk ambil untung demi partai anda dengan guna agama padahal semua tahu konflik sana bukan perang agama miris,0
iya allah lindung dan kuat kaum muslimin di palestina iya allah lindung baitul maqdis iya allah bebas cara tuntas tanah palestina dari jajah zionis israel lahnatullah alaih,1
mari kita doa sama atas nama manusia moga konflik ini segera reda,1
apa hubung test bangsa dengan konflik israel palestina test bangsa itu test jiwa nasionalisme cinta indonesia nkri bukan cinta palestina kalau bego jangan di umbar,2
jadi nampak bahwa konflik palestina israel ini bukan karena agama tetapi kuasa tanah dan jahat atas manusia,0
ada masa gencat senjata atau janji damai tidak melulu tiap detik perang terus kenapa yang lihat cuma situasi sekarang padahal masih sempat wawancara di tv makan makan foto foto tertawa tertawa,1
setan tidak mau gencat senjata karena itu akn bantai harga diri toh kalau kalah yang hancur bukan dia dia dan famili pasti sembunyi di ketek si bidin,0
dan perlu paham juga netizen yang usaha lurus paham bahwa konflik israel palestina bukan konflik agama tidak arti bela israel dan yahudi lurus paham yang salah kena konflik palestina israel tidak arti profesional israel,1
kritik pak am hendropriyono jelas konflik palestina israel bukan urus masyarakat indonesia dalam paham saya urus konflik ini urus politik luar negeri yang jalan negara bagi pks amp hti masyarakat harus libat banyak ekses entah apa maksud,0
saya sepakat bahwa saat ini rakyat palestina perlu bantu atas nama manusia tetapi jangan giring opini mana ngalor tidak jelas statement komentar dunia maya tidak efek kita tidak bisa campur konflik internal negara lain selain tekan politik,1
israel agresor laknat hamas biadab tega korban wanita dan anak bagai tameng sementara para petinggi hamas hidup mewah pihak yang guna konflik palestina israel demi untung pribadi kelompok dalam bentuk apa hanya bedebah hati busuk,2
bbrp pihak di luar perintah justru sedang main politik masyarakat konflik israel palestina ini sambil konflik masyarakat di situasi ini kritik pak hendropriyono dapat konteks,0
bebas itu nista palestina babi,2
tuntut logis dan sesuai sama akar masalah tapi pasti akan tetep celoteh kalau ngajak gencat senjata bilang sudah korban rakyat terus ngajak damai tapi kalau tidak tawar gencat senjata pun celoteh manfaat rakyat buat jadi tameng hidup begitu amat iya profesional jajah,0
kayak ada udin balik udon amerika yes israel yes sekutu yes mungkin dalam draft nya mungkin negara sekutu israel bisa intervensi langsung konflik negara dan pasti kita sudah tahu mereka pihak mana palestina akan seperti libya iraq makanya rusia cina nomor,0
senjata pamungkas kaum kadrun kayak bisa buat hadap konflik palestina vs israel,2
saya usul kepada perintah indonesia agar jadi sahabat abang palestina dan israel supaya bisa jadi mediator konflik sana tidak mungkin indonesia anjur damai kepada israel sementara kita musuh kita hanya bisa usul damai jika kita juga damai dengan semua ini soal logika objektif,1
iya agree palestina vs israel itu bukan konflik agama root cause nya juga dari jaman dedengkot nya bukan soal agama tapi yaa datang usir tuan rumah sambil nodong senjata si tuan rumah ngelawan dengan ala kadar nya amp si datang bantai tuan rumah dengan senjata amp pasu,1
allahu akbar bebas palestina,1
ajar dari konflik israel vs palestina yang rebut sengketa atas wilayah daerah yang kecil tidak luas apa guna milik wilayah daerah luas tapi tidak nikmat amp akhir pergi tinggal daerah sebut,1
dapat jendral tua tentang konflik palestina vs israel invalid nyata banyak yang tidak tuju dan tidak dukung,0
palestina dan israel itu bukan urus yang punya mental kecut dan jilat jika anda rasa manusia yang junjung tinggi nilai manusia maka gerak punya harga diri bukan kacung bukan bangsat bukan buzzer adakan aksi manusia bukan sembunyi balik kumis,1
bebas palestina mari sama kita doa yang baik bagi palestina,1
palestina dan israel urus manusia bukan urus monyet,2
palestina dan israel itu tentang manusia jadi biar manusia saja yang peduli,0
banyak orang indonesia hanya lihat satu sisi palestina dalam konflik palestina vs israel dan olah israel lawan islam pdhal bukan konflik sebut bukan konflik agama dalam perang tiap plakunya pasti sama luka warga sipil di israel pun bnyak yang mati dan luka,1
harus kita kembang cara hidup sama yang jauh lebih baik dari pada orang orang belum kita namun nyata saat kita lihat apa yang jadi di palestina dan israel justru kita kecewa dengan adab hari ini,1
urus dulu dapur kita lalu urus dapur orang lain henti cari perhati di publik soal palestina dan israel di kampung sendiri orang asli papua saja manusia belum akhir free papua is the last solution to save the papuan people,2
yang harus dukung itu adalah benar bukan karena satu server saja thread detail bentrok palestina dan israel di al aqsa,1
jangan coba ikut campur soal palestina dan israel kalau tidak tahu sejarah mereka lebih baik atas indonesia yang mau pecah ikut ikut kayak negara arab yang pecah itu senang negara sendiri mau hancur tega nya mau urus negara orang nasib negara sendiri di ujung tanduk,0
hantam jangan kasih kendor alloh swt selalu sama hamas palestina doa dan semangat umat moslem lndonesia selalu harap pada illahi hamas palestina pasti menang telak dan bisa bebas tanah palestina semua itu harap umat moslem lndonesia,1
kalau memang mau damai dunia dari dua pihak kita ajak runding antara palestina dan israel indonesia bagai moderator nya jadi jangan dari pihak palestina saja aku yakin kok indonesia bisa dan cinta damai,1
sejarah dari dulu catat israel vs palestina sudah konflik mau dukung palestina bagaimana pun tidak pernah damai konflik mereka dukung boleh bodoh jangan,0
konflik israel vs palestina yang jauh di sana lihat lebih dekat tapi soal di depan mata lihat lebih jauh,0
sudah harus indonesia hubung dengan palestina dan israel supaya bisa jadi tengah mana bisa jadi tengah damai kalau hanya pilih satu negara saja,0
palestina dan israel bukan urus indonesia lain urus mereka bangsa arab dan yahudi urus indonesia adalah nasib kita,0
perang palestina dan israel itu bukan perang biasa tapi perang agama harus negara islam gabung bantu palestina supaya negara palestina merdeka,1
israel vs palestina perang bukan karena agama mrk perang karena teritorial jadi harus cerdas lihat konflik yang jadi sana,1
palestina dan israel kalau target sudah di capai dua belah pihak juga akan akhir sendiri begitu saja terus ulang ulang,0
turut koko pbb bisa saja damai palestina dan israel tetapi mungkin mereka juga tahu jika di damai akan cepat kiamat jadi di tarik ulur,2
indonesia gerak ayo damai palestina israel,1
dengan ikut kembang konflik rakyat palestina vs negara israel main anggar proyek radikalisme dan terorisme khawatir masyarakat jadi cerdas dan paham kalau benar radikalisme dan terorisme adalah perilaku negara dengan aparat kuasa bukan rakyat,1
dari pada banyak omong kalau tidak bisa henti israel mending evakuasi duduk sipil dari gaza biar hamas dan israel perang sampai ada yang kalah jangan jadi konflik palestina jadi panggung sandiwara dunia,0
harus masalah palestina sudah selesai th dengan merdeka karena emosi agama jadi larut kasus palestina palestina dan israel ibarat abang adik yang tidak pernah akur cc,0
indonesia cinta damai moga damai di palestina dan israel klik untuk cerah,1
hanya orang yang berfikiran sempit yang kata masalah palestina dan israel adalah masalah agama marikita lihat dengan sudut pandang yang beda,0
negara lain sudah bondong bondong siap bela palestina indonesia masih konflik sendiri apakah palestina harus bela apa tidak,0
aneh saja yang perang palestina dan israel kok bendera indonesia yang suruh bakar kan anjing,2
palestina dan israel bukan urus nkri,2
sedang apa kita urus jauh sana sdgkan dalam negeri saja masih banyak masalah konflik palestina dan israel dari dulu sudah seperti itu itu urus mereka kenapa kita harus ikut ikut salah satu pikir orang besar di negeri ini yang cetus cara langsung,0
jangan terlalu fanatik oleh karena palestina dan israel kita harus lihat situasi dan kondisi negeri sendiri yang wajib jaga karena masih banyak intoleran jajah idiologi israel vs palestina di mamfaat kan oleh mereka,1
bebas palestina cuma kedok tidak nyangka mereka punya nyali dan yang pasti ada bimbing,2
allahu akbar jaya dan bebas palestina dari zionist israel aamiin,1
banyak bicara saja dari jauh sudah bebas murni saja langsung belikan tiket ke palestina biar tidak balik bikin ribet saja,2
doa saja palestina dan israel bisa damai karena kita tidak tahu masalah sungguh sana peduli manusia boleh tapi ikut bodoh jangan apalagi sampai ribut sama anak bangsa malu dan tidak guna,1
alhamdulillah menang kecil untuk rakyat palestine moga dapat pulih ada duduk islam palestine masa gencat senjata ini allahu akbar terima kasih allah,1
alhamdulilah allahu akbar di hari jumaat yang mulia bumi palestin tenang untuk ketika waktu rakyat keluar untuk rai gencat senjata terimakasih jatikhwan berkat usaha tnp lelah lapor jadi masa yang laku di bumi palestin moga allah kah kalian jatikwan,1
kalau pepet minta gencat senjata sambil siap serang ikut hajar terus tel aviv sampai zionis hengkang dari palestina dan musnah dari muka bumi,0
euy akhir hari ini tadi pagi resmi palestina menang perang ini dengan tanda minta gencat senjata cara pihak oleh yahudi zionis allahu akbar,1
perang gencat senjata siap perang lagi gencat senjata lagi selalu ulang dan ulang terus kapan selesai,2
walaupun gencat senjata dan kita tk tahu apa yang bakal terjdi lepas ini kita doa yang baik saja rai lah menang kecil palestin sekurgnya mereka tetap menang juga dan boleh sambut hari raya di pagi jumaat yang indah ini sama kita doa untuk saudara di sana,1
akhir israel dan palestina sepakat mulai gencat senjata maka entah provokasi partai bangsa sapi yang girang bngt kalau mrk konflik,1
saya hanya harap perang hamas dan suporter vs israel di palestina terus langsung supaya konflik segera selesai dan tahu siapa menang hamas dukung atau israel yang jadi menang saya tetep lebih nek arep lok mati iya mati dewe kono,2
kita tidak perlu tuju pbb untuk tolong rakyat palestina cukup allah dan rasulullah bagai tuntun bebas al aqsa,0
lebih bagus nya konflik antara israel vs hamas bukan israel vs palestina karena perintah palestina fatah fatah lebih ke diplomasi untuk konflik ini tapi hamas lebih ke perang,0
derita rakyat palestina adalah derita kita juga sama muslim saudara bebas al aqsa,0
menang gaza dalam peperangan demi peperangan ideal akhir dengan lenyap eksistensi zionis israel jajah mereka henti total palestina merdeka bebas al aqsha seperti shalahudin al ayubi atau umar bin khattab itu menang yang nyata,0
jangan harap kepada pbb untuk bebas palestina butuh negara besar satu kaum muslimin untuk bebas palestina bebas al aqsa,1
miris sih lihat konflik palestina dan israel mana hati nurani,0
iya allah segera bebas palestina dari perangkap kedzaliman israel laknat,1
jangan sampai jadi debat yang dapat timbul pecah di negeri sendiri karena seret situasi konflik yang jadi antara palestina dan israel ksp moeldoko,1
moga konflik antara palestina dan israel ini akhir karena sudah banyak banget renggut nyawa manusia dan moga buat muslim di palestina bisa kembali hidup tenang tanpa rasa takut,1
nomor komentar konflik palestina vs israel memang kita prihatin dan kutuk semua tindak dan alas apa yang benar agresi dan peperangan dan itu murni urus dua negara smntara sini di tanah air masih banyak masalah bangsa dan masyarakat yang harus jadi konsen sama,0
betul harus palestina terus juang bebas wilayah yang duduk israel perintah gencat senjata pbb nampak seperti bantu untuk pihak israel,1
kamu hanya perlu jadi manusia untuk peduli dengan palestina bebas al aqsa,0
konflik palestina dan israel itu bukan sekarang saja saya belum lahir sudah ada yang jelas palestina tetap tahan walau sudah ibu ribu bom jatuh palestina bangsa yang kuat bukan seperti kadrun yang koarx begitu tangkap polisi menang bombay paham iya drun,0
hubung diplomatik antara mesir dan israel telah mudah proses gencat senjata hasil sangat cepat selamat juta nyawa rakyat palestina yang ancam karena kacau yang buat hamas jangan bahkan pelintir akan menang hamas,0
yuuk ajar sejarah tentang konflik palestina dan israel serta peran perintah indonesia dalam upaya wujud damai dunia,1
konflik yang jadi antara palestina dan israel jangan jadi ajang debat yang tidak produktif sehingga potensi timbul pecah antara kita,1
hamas dan zionis sama buat warga palestina dan yahudi derita jadi perang di palestina dan israel memang murni politik untuk penting mereka saja jadi lebih baik penting kan lah lebih dahulu masalah kita sendiri,1
asa arti gencat senjata itu damai sementara kok di klaim menang ma kadrun hamas dan israel tuju gencat senjata mulai jumat ini dan ini telah menlu ri retno marsudi pidato hadap majelis umum pbb,2
hamas palestina dan israel sudah gencat senjata yang demo di indonesia moga tidak jadi kluster coronavirus baru,1
lepas berita benar apa tidak rakyat palestina memang harus di bebas dari jajah juang laku dari diplomatik dan paksa juga jalur lawan sama kayak merdeka indo dulu,1
ini bela negara atau agama ingat palestina vs israel bukan tentang konflik agama seperti di suriah tapi ini murni konflik batas negara harus ada beda dan rakyat palestina tidak butuh donasi dalam bentuk apa apalagi bentuk cuma receh,1
konflik yang jadi antara palestina dan israel bukan sangkut ada agama sana lain manusia dan rebut hal wilayah,0
konflik palestina dan israel kini sudah masuk tahap gencat senjata kita harap gencat senjata ini bisa lama demi rasa damai bagi rakyat palestina dan israel tapi apa mungkin lama elit politik di kubu masih emosi sentris dengan duduk bagai pimpin politik,1
hamas dan israel sama haus darah dan kuasa dukung palestina tanpa israel dan hamas,0
konflik palestina dan israel guna baik mungkin oleh politikus murah di indonesia mereka olah peduli dengan nasib rakyat palestina tetapi sungguh mereka ambil untung politik dari konflik itu,0
sedih iya banyak rakyat palestina dan israel yang mati gara gara tentara mereka berani hanya perang jarak jauh pakai roket peluru kendali dan mercon hanya bisa doa moga allah buka jalan damai kepada mereka yang perang,1
dalam konflik palestina dan israel sebenernya tidak ada pilih netral yang ada pilih salah satu kalau netral biasa lebih ke israel coba tanya dalam hati betul tidak betul dong,2
memang beda tiba tiba banyak yang jadi pakar tafsir al quran cari ayat yang cocok untuk adil konflik di palestina beda antara zionis israel yahudi ortodoks yahudi ultra ortodoks saja mungkin tidak bisa apalagi hamas itu pakar pandai cocok,2
jadi bingung soal palestina orang beri dukung hadap palestina sedang sekarang palestina konflik internal antara presiden palestina vs hamas nah mau dukung palestina ke posisi yang mana ini sama sprt indo ada jokowi tentu ada benci yakni fpi bin kadrun,0
jauh ini tiap ada konflik israel palestina posisi indonesia tidak punya pengaruh besar cuma bisa cegah tangkal kecam tok tidak dengar kalau misal mau punya pengaruh indonesia harus punya hub diplomatik dengan israel jadi kalau israel kesal ada hukum dan rugi diplomatik ada efek,2
banding antara negara duduk dan palestina dalam kait dengan gencat senjata adalah seperti culik dan sandera,0
israel palestina sudah gencat senjata buzzer bangsat wakanda masih saja mancing ribut memang watak,2
deh bisa tahu zionist itu licik gencat senjata cuma judul ajah fakta mereka masih ajah intimidasi di al quds,0
konflik palestina dan israel yang langsung beberapa hari belakang ini telah sebab hancur dan korban jiwa yang tidak sedikit utama rakyat sipil palestina,1
indonesia kadrun nya pada treak karena kadrun hamas di roket balik dan mati tapi gilir duluan hamas serang ribu missile ke israel orang indonesia diem saja mungkin kalau tidak ada iron dome dan israel porak poranda karena hujan roket hamas pasti kadrun indonesia sorak sorai,2
tidak tahu kenapa iya aku dan teman mostly punya pikir dan dapat yang sama misal dalam tanggap konflik palestina israel mungkin karena kami sama pernah jadi bagi dari program tukar budaya sama beberapa anak palestine dan israel jadi tidak cepat latah sama fenomena yang ada,0
padahal harus jerusalem ada di bawah kuasa pbb tidak boleh asai palestina dan israel untuk hindar konflik penting dan itu kota suci untuk umat tapi tetep saja di take over,1
saya dukung palestina dan israel tapi kutuk hamas,0
perang antara hamas dan israel sudah usai yang ribut tetap di indonesia tidak ada kerja itu,1
mau sampai kapan kita harus bahas konflik palestina vs israel ini perang sambung gada endingnya,2
hanya di indonesia memang konflik palestina israel di giring jadi konflik kadrun vs cebong di parah dengan hadir buzzer bangsat,2
hamas itu organisasi teroris yang lindung balik bendera palestina bebas warga palestina di gaza dari sandera hamas,0
supaya indonesia tidak profesional kontra tentang hamas israel suruh saja wakil indonesia berangkat kesana kasih tahu itu hamas dan israel nya supaya perang buka jadi korban cukup hamas dan tentara israel saja bukan warga palestina dan bukan warga israel,0
iya lah hamas dan israel itu adalah hanya promosi untuk tunjuk canggih senjata mereka jadi hanya orang bodoh yang mau urus israel palestina lebih baik urus negara sendiri saja,2
banding juang bangsa palestina lawan zionis israel juang bangsa indonesia jauh lbh berat karena harus hadap bangsa sendiri,0
kemarin hamas dan israel sepakat untuk gencat senjata tapi apa yang laku zionis israel mereka tiba geruduk dalam masjid al aqsa dan lepas tembak saat masyarat sedang shalat jumat,0
benar rakyat palestina dan israel sama jadi korban atas gencat senjata antara zionis vs hamas,1
bebas palestina dari teror zionis yahudi,1
palestina dan israel bukan urus kita sedang apa hamas ingin buat kantor prwklan di di nkri tidak ada urus hamas dengan nkri tolak,2
kita tetap bantu dan dukung palestina untuk bisa merdeka yang utuh tapi kita tetap kecam hamas dan israel karena perang,1
beda jaman sekarang bebas dulu rakyat palestina dari faksi fatah dan hamas,1
ingat israel damai untuk palestina bukan untuk hamas negara luar sudah masuk hamas daftar teroris salah satu negara arab saudi dan israel tetap akan buru kelompok hamas sampai ke akar,0
kait konflik israel palestina mari kita doa agar konflik ini segera akhir amp israel tidak lagi caplok lebih banyak lagi tanah palestina yang jelas jelas telah picu tindak yang telah makan korban jiwa dari kalang sipil palestina,1
jadi yang tolol tu kamu orang dukung manusia kamu yang tidak suka kalau kamu bukan manusia diem kalau nt manusia ikut suara biar israel tidak bantai msyrkt di sana israel palestina ity bukan konflik agama tapi rebut wlyh israel korban dari palestina orang muslim amp nasrani di sana,2
boleh jadi tahu kita akan konflik abad abad palestina israel sangat minim diri ini pernah rasa prihatin atas jatuh ribu korban dan terkadang lupa akan namun hal itu tidak mungkir fakta bahwa zionist ini telah laku banyak hal yang langgar ham,0
lagi pula siapa juga yang mau bela israel atau palestina kita hanya ingin agar supaya masing masing pihak harus realistis lihat konflik dua negara ini jangan pihak ke salah satu karena sama agama,1
dari foto akunny deh lihat saya tidak kutuk israel tapi juga tidak kutuk rakyat palestina yang jadi korban perang antara hamas dan israel kalau ini deh terlalu,0
sudah hamas dan israel itu yang satu penting yang satu lagi jajah,0
konflik israel palestina manfaat kadrun unt bangun solidaritas yang tidak habis pikir umat kadrun nurut saja suruh bikin aksi peduli palestina dng langgar protokol sehat umat kadrun memang tidak punya otak,2
benar banget hanya taktik saja minta gencat senjata sekarang tidak bisa lagi hamas lindung rakyat palestina dan israel durjana makin wenang wenang pada rakyat palestina,0
dewan aman pbb nyata patuh hadap gencat senjata dan penting butuh desak untuk bantu manusia bagi warga palestina khusus di gaza,0
zionis sedang buat provokasi agar palestina langgar gencat senjata zionis licik,2
negara yang lama ini larang demonstrasi sekrg boleh bela palestina karena manusia kita negara pancasila yang punya manusia muslim besar pula demo dukung palestina kok tangkap apa alas bebas mrk hmi,1
jajah atas bumi harus hapus karena tidak sesuai dengan pro kemanusian dan adil jika ada yang bilang konflik palestina dan israel tidak penting untuk indonesia dia lupa sejarah dan lebih baik seperti tri sus buang saja laut,0
indonesia raya lebih penting dari palestina dan israel dan apa pun,2
begitu kalau otak dan akal di belakang yang jelas ada yang sebar provokasi olah olah konflik israel vs palestina adalah konflik agama padahal di palestina banyak orang nasrani di israel pun banyak muslim kasihan ibu itu jadi korban provokasi,0
semua negara saat ini jajah bukti tidak ada yang berani lawan israel justru palestina lah yang tidak jajah karena mereka berani lawan iya kan juang bebas al aqsa,0
gencat senjata bagi konflik israel palestina ini hanya di antara hamas dan israel ia hanya maksud tidak ada serang serang buat sementara waktu antara mereka namun bagi warga palestin ia maksud kembali kepada tindas standar yang mereka alami sejak azali,1
ini mirip hamas dan israel telah lelah sendiri mereka saling sepakat untuk fight another day,0
masih tidak paham saja neh konflik nya antara israel dan hamas betul hamas muslim dan domisili di palestina,0
konflik palestina israel jadi ruwet karena ulah mereka yang mabok agama,2
kadrun bajing itu nama zionis nusantara pada orang orang yang tidak mau ikut campur dalam urus konflik israel palestina padahal mereka ada karena leluhur nusantara ini bentuk adab yang damai di negri ini tidak seperti di timur tengah yang selalu perang karena beda,2
aku tidak mau tahu soal konflik palestina israel aku juga tidak mau tahu soal ricuh partai aku sama sekali tidak pernah mau libat dalam ribut yang aku tahu ucap kangen duluan tidak akan turun harga diri orang,2
kamu paham islam sempal tidak ente tidak perlu kesana kemari tinggal ente bawa saja berita rakyat palestine tolak hamas ingat karena ini konflik palestina iya ente bawa berita tolak warga palestine bukan perintah saudi,2
yakni konflik derita baik korban sisi palestina yang memang nyata banyak dan korban dari sisi israel meski sedikit namun ketika orang kata ini hanya konflik kolonialisme saja bukan konflik agama rasa itu kurang,0
mungkin beberapa orang kata konflik yang jadi antara palestina dan israel bukan konflik agama lain hanya konflik kolonialisme saja saya tuju dengan statement ini namun turut saya ada yang lebih benar,1
lantas jika dengan hal sebut apakah anda masih tidak percaya bahwasannya ini masih dapat konflik agama di peperangan antara palestina dan israel,0
tanggap saya tentang palestina untuk bela palestina anda tidak harus islam karena dalam konflik ini kita harus depan manusia seperti yang kita lihat masyarakat sipil mulai dari anak anak hingga orang tua jadi korban dalam konflik ini,1
tapi mau tidak mau ketika makin banyak imigran yahudi datang dari eropa hindar pogrom utama pasca beli tanah ini makin ke dalam konflik dengan tani arab palestina fellahin makin sring jadi dan mukim yahudi di kawasan pantai ini bikin masalah baru,1
yes betul yang jadi di palestina bukan konflik agama tapi lebih pada jajah duduk ampas oleh israel pada palestina mereka bangsa israel juga bukan turun nabi ibrahim dan nabi iyakub,1
palestina itu sudah deklarasi merdeka nopember dan sudah aku lebih negara di dunia mari kita dukung damai palestina dan israel agar mereka damai dan tidak saling tumpah darah sama ingat palestina dan israel itu sudah satu keluarga,1
silah bela palestina tapi jangan lupa juga soal konflik di papua indonesia timur sana sebentar saat efek peperangan sana reda papua lepas dari nkri salah sana sini,1
indonesia jangan tendensius dalam sikap peperangan antara palestina dan israel indonesia harus jadi mediator tengah bagi dua kubu indonesia dalam hal ini perintah harus bijak dan hikmat belum salah ambil sikap perintah tidak boleh pihak karena sama ada korban,1
konflik palestina tlh bukti mana emas mana loyang,2
