text,Label
serangan ke gaza itu hanya hilirnya pendirian negara israel di atas negara palestina adalah hulu dari kejahatan tersebut,0
saya kok ngelihatnya gencatan senjata ini sengaja untuk ngulur sedikit waktu karena israel sedang prepare beli alat dari usa semoga saja memang di gaza pejuang sudah lebih siap termas,1
mungkin mereka bergembira mau merayakan gencatan senjata antara israel dengan hamas dengan menari ala tik tok anying anying anyiiing,2
agak lucu saja sih lihat orang pada jadi die hard fans konflik israel palestina,2
palestina amp israel bukan konflik agama via stan,0
konflik palestina dan israel mengingatkan umat islam dunia tentang hakekat yahudi bani israel adalah kata sifat yang akan hancurkan suatu negara cc,0
zionis sudah langgar gencatan senjata ini fuck kamu,2
susah jelasin konflik israel palestina ke wargi ig ampe berbusa ujung nya ttep cari siapa benar,0
gencatan senjata itu tipuan israel,0
saya harap ia tiada kaitan dengan mana mana isu kerana sekarang sedang gencatan senjata,1
saya pikir gencatan senjata itu akan merubah sedikit saja perilaku mereka,2
kalau masalah konflik sebenernya yang paling konflik mah palestina,2
gencatan senjata sejatinya adalah reload,2
pasukan khusus hamas pamerkan peluru kendali di tengah gencatan senjata,0
gencatan senjata hanya siasat busuk zionis,2
ini yang namanya gencatan senjata jadi buat zionist yang namanya senjata hanya peluru kendali dan bom mereka anggap bodoh semua orang yah,2
konflik yang tidak akan selesai yaitu agama saling diskriminasi,2
untuk berbau begini yang bisa dilakukan doa saja tanpa komentar apapun termasuk juga yang lagi gencatan senjata perlu pemahaman yang tinggi ingat saja,2
teman teman jangan henti sebarkan kebenaran dan apa yang berlaku di lepas gencatan senjata makin slow,1
konflik israel palestina terakhir pada kenyataannya telah membawa hamas pada pada keberhasilan yang tidak pernah tercapai sebelumnya http,0
kalau sudah terdoktrin jadi penjahat iya begitu lah percuma gencatan senjata itu Cuma cara dia untuk atur siasat untuk peperangan berikut nya,2
konflik israel palestina mencerminkan usangnya cara kita melihat konflik bersenjata,0
ingat setiap terjadi peperangan palestina israhell pasti selalu yang minta brenti gencatan senjata pihak israhell,2
penjajah masih menginjakan kakinya di bumi palestine artinya belum menang apalagi merdeka mereka makin menguasai negeri palestine omong kosong dengan gencatan senjata perang darat total har,2
israel hamas memang sudah gencatan senjata tapi nasib keluarga palestina di sheikh jarrah masih belum menentu kalau kalah di ma nya israel,0
pasukan armenia secara berkala melanggar gencatan senjata dengan melepaskan tembakan ke posisi tentara azerbaijan,0
mesir digadang gadang sebagai pihak paling berpengaruh terhadap gencatan senjata yang dilakukan secara sepihak oleh zionis israel namun presiden mesir mengatakan bahwa negaranya mendorong pembentukan dan,0
lah katanya gencatan senjata kok serang lagiii,0
si koyak yang pengecut ini rupanya mintak gencatan senjata,2
saat ini gencatan senjata palestina dan israel disisinlain yaman smakin mencekam tewas jutaan menderita galang dana ayo buat saudara kita di yaman,0
sebetulnya kemarin sebelum ada gencatan senjata hamas sudah bisa memukul mundur israel,0
perang hari israel hamas diakhiri dengan gencatan senjata pada mei lalu kementerian kesehatan gaza mengatakan sedikitnya warga palestina tewas,0
militer israel takut berlebihan pada hamas hingga rencanakan serang palestina saat gencatan senjata via,0
konflik yang tidak kunjung reda antara israel dan palestina membuat pemimpin hamas ismail haniyeh mengirimkan surat kepada presidenjoko widodo nusantara satu,0
saya tidak trllu paham bahasa melayu jadi israel melakukan gencatan senjata sebab turki dan pakistan akan menyerang israel saat perang saif al quds kemarin,0
indonesia tetap konsisten tidak pernah berubah tetap kecam serangan israel ke palestina nusantara satu,0
perang yang tidak seimbang yang paling menderita rakyat palestina mudah an ada kemajuan perdamaian yang permanen,1
waktu saya sd yang diglorifikasi itu konflik israel palestina bom bunuh diri dibilang bom syahid lalu diglorifikasi bagaimana ada remaja meminta izin pada ibunya untuk jadi eksekutor bom syahid,0
latar belakang konflik antara palestina israel bukanlah agama,0
konflik ini dipicu oleh sebuah gerakan keagamaan yahudi eropa yang berubah menjadi gerakan politik yang secara sepihak mendirikan negara israel diatas tanah kekuasaan palestina simak beberapa fakta,0
dewan hak asasi manusia pbb telah setuju untuk meluncurkan penyelidikan internasional terbuka atas pelanggaran selama konflik hari oleh israel di gaza,0
akhirnya gencatan senjata,0
kekerasan akibat konflik yang menyebabkan ratusan korban meninggal dan puluhan ribu orang mengungsi dari pihak palestina tersebut menjadi sorotan dunia dan mendapatkan respons yang beragam bagaimana,0
perdamaian dan sejarah konflik tidak berujung israel palestina tanggal mei diperingati sebagai hari pasukan perdamaian pbb peringatan ini ditujukan untuk membayar penghargaan kepada semu,0
gencatan senjata kemudian disetujui usai hari konflik berdarah serangan israel tanpa henti di jalur gaza gencatan senjata yang tercapai disambut baik oleh warga gaza,0
saya ngerasa di otak saya yang penuh dengan pikiran coklat ada alien berkepala kotak dengan gencatan senjata mengambil alih sistem,2
prihatin sekali tidak punya peri kemanusiaan rakyat palestina di eksploitasi jadi tameng amp tumbal konflik dipertahankan untuk musnahkan israel,2
penyelesaian konflik palestina israel tanggung jawab semua bangsa,1
begitu gede mlh ngebom negaranya sendiri ini sudah bukan bentuk simpati kepada warga palestina tapi ini merupakan bentuk politisasi konflik palestina kepada anak mn banyak bicara sumban,2
ketegasan jokowi mendukung palestina tidak perlu diragukan jokowi yang pertama membuka dialog mengenai konflik di palestina,1
konflik israel palestina urusan mereka sedang apa kita ikut ikutan kita tidak tahu siapa yang benar dan yang salah tertawa sekolah tinggi tinggi dinegara yang anggota dewannya punya pola pikir macam ini,2
konflik antara israel palestina ini jelas bukan konflik antar agama toh juga di palestina tidak hanya orang muslim saja yang tinggal di sana dan juga di tanah palestina terdapat kota suci agama,0
targetkan gencatan senjata permanen,0
bukan masalah tidak support palestine atau bagaimana Cuma kadang miris saja dijalan yang minta bantuan barengan sama yang ngemis disebelahnya sampai kadang mikir juga mereka beneran disalurin,2
terus apa gunanya gencatan senjata kalau kamu bunuh saudara kami satu persatu zionis laknatulloh,2
